Vestigingsplaatsen  gewoon secundair onderwijs
schoolnummer;intern_vplnummer;vestigingsnummer;net;naam;hoofdzetel;straat;huisnummer;postcode;gemeente;crab-code;crab-huisnr;crab-busnr;telefoon;fax;e-mail;url;familienaam beheerder;voornaam beheerder;e-mail;url;Lx;Ly
35295;2;1;Vrij gesubsidieerd onderwijs;Sint-Janscollege 2;J;Burgemeester Bertenplein;32   ;8970;POPERINGE;000000049895;32;     ;057-33.31.39;057-33.92.63;sjc2@vsop.be;http://www.sint-janscollege.be;Deweerdt;Jan;sjc2@vsop.be;http://www.sint-janscollege.be;34314;172699
116921;2;1;Vrij gesubsidieerd onderwijs;Sint-Janscollege 1;J;Burgemeester Bertenplein;32   ;8970;POPERINGE;000000049895;32;     ;057-33.31.39;057-33.92.63;sjc1@bertinuscollectief.be;http://www.sint-janscollege.be;Delbaere;An;sjc1@bertinuscollectief.be;http://www.sint-janscollege.be;34314;172699
116921;3;3;Vrij gesubsidieerd onderwijs;Sint-Janscollege 1;N;Boeschepestraat;44   ;8970;POPERINGE;000000049883;44;     ;057-34.65.50;;;;Delbaere;An;sjc1@bertinuscollectief.be;http://www.sint-janscollege.be;34087;172441
35295;4;4;Vrij gesubsidieerd onderwijs;Sint-Janscollege 2;N;Burgemeester Bertenplein;30   ;8970;POPERINGE;000000049895;30;     ;057-34.63.79;;;;Deweerdt;Jan;sjc2@vsop.be;http://www.sint-janscollege.be;;
116913;2;2;Vrij gesubsidieerd onderwijs;Onze-Lieve-Vrouwe-instituut;N;Bruggestraat;14   ;8970;POPERINGE;000000049894;14;     ;057-33.34.56;057-33.79.33;;;Delvoye;Lieven;info@olvi.be;http://www.olvi.be;34680;172972
116913;1;1;Vrij gesubsidieerd onderwijs;Onze-Lieve-Vrouwe-instituut;J;Boeschepestraat;20   ;8970;POPERINGE;000000049883;20;     ;057-33.46.45;;info@olvi.be;http://www.olvi.be;Delvoye;Lieven;info@olvi.be;http://www.olvi.be;34145;172584
116913;3;3;Vrij gesubsidieerd onderwijs;Onze-Lieve-Vrouwe-instituut;N;Burgemeester Bertenplein;30   ;8970;POPERINGE;000000049895;30;     ;057-34.63.79;;;;Delvoye;Lieven;info@olvi.be;http://www.olvi.be;;
127531;2;3;Vrij gesubsidieerd onderwijs;Sint-Paulusinstituut 1;N;Ebergiste De Deynestraat;2    ;9000;GENT;000000069981;2;     ;09-222.11.66;09-243.47.69;;;Rombaut;Benjamin;info@sintpaulusgent.be;http://www.sintpaulusgent.be;104068;189907
126433;1;1;Vrij gesubsidieerd onderwijs;BenedictusPoort campus Maria  Middelares;J;Kortrijksesteenweg;1024 ;9000;GENT;000000070779;1024;     ;09-222.37.82;09-220.68.61;dirk.flamant@benedictuspoort.be;http://www.benedictuspoort.be;Flamant;Dirk;dirk.flamant@benedictuspoort.be;http://www.benedictuspoort.be;103216;190837
116749;6;3;Officieel gesubsidieerd onderwijs;Het Spectrum Gent;N;Bargiekaai;1    ;9000;GENT;000000069652;1;     ;09-225.42.01;09-233.93.80;;;DeBlock;Daniël;spectrum@stad.gent;http://www.vipschool.be;103700;194418
116749;7;2;Officieel gesubsidieerd onderwijs;Het Spectrum Gent;N;Offerlaan;3    ;9000;GENT;000000071176;3;     ;09-233.45.09;09-233.76.32;;;DeBlock;Daniël;spectrum@stad.gent;http://www.vipschool.be;103779;192933
112102;3;2;Officieel gesubsidieerd onderwijs;Atheneum Wispelberg;N;Neermeerskaai;1_   ;9000;GENT;000000071120;0;1_   ;09-234.12.53;09-223.82.86;;;Suarez;Stephanie;wispelberg@stad.gent;http://www.atheneumwispelberg.be;103664;192831
127531;1;1;Vrij gesubsidieerd onderwijs;Sint-Paulusinstituut 1;J;Patijntjestraat;45   ;9000;GENT;000000071281;45;     ;09-222.38.22;09-222.41.78;info@sintpaulusgent.be;http://www.sintpaulusgent.be;Rombaut;Benjamin;info@sintpaulusgent.be;http://www.sintpaulusgent.be;103657;192427
50658;1;1;Vrij gesubsidieerd onderwijs;Kunsthumaniora Sint-Lucas;J;Oude Houtlei;44   ;9000;GENT;000000071229;44;     ;09-224.08.76;09-225.17.80;secretariaat@lucasgent.be;http://www.lucasgent.be/;Verhamme;Karen;secretariaat@lucasgent.be;http://www.lucasgent.be/;104275;193851
105395;1;1;Vrij gesubsidieerd onderwijs;Onze-Lieve-Vrouwe-Instituut;J;Tweebruggenstraat;55   ;9000;GENT;000000071821;55;     ;09-225.46.44;09-233.53.89;directie@olvigent.be;http://www.olvigent.be;DANSCHUTTER;Wim;directie@olvigent.be;http://www.olvigent.be;105626;193324
127688;1;1;Vrij gesubsidieerd onderwijs;Sint-Lievenscollege 1;J;Zilverenberg;1    ;9000;GENT;000000072083;1;     ;09-225.11.47;09-223.11.44;directie@sintlievenscollege.be;http://humaniora.sintlievenscollege.be;Ronsijn;Steven;directie@sintlievenscollege.be;http://humaniora.sintlievenscollege.be;105342;194079
127548;2;2;Vrij gesubsidieerd onderwijs;Sint-Paulusinstituut 2;N;Marathonstraat;35   ;9000;GENT;000000070993;35;     ;09-221.15.33;;;;Meganck;Rik;info@sintpaulusgent.be;http://www.sintpaulusgent.be;103008;192560
116749;8;4;Officieel gesubsidieerd onderwijs;Het Spectrum Gent;N;Offerlaan;1    ;9000;GENT;000000071176;1;     ;09-269.33.00;;;;DeBlock;Daniël;spectrum@stad.gent;http://www.vipschool.be;103836;193037
46871;1;1;Vrij gesubsidieerd onderwijs;IVG-School;J;Nederkouter;112  ;9000;GENT;000000071115;112;     ;09-265.70.60;;info@ivgschool.be;http://www.ivgschool.be;DE RYCKE;Bram;info@ivgschool.be;http://www.ivgschool.be;104627;193197
128025;1;1;Vrij gesubsidieerd onderwijs;Sint-Pietersinstituut         eerstegraadsschool;J;Koning Albertlaan;70   ;9000;GENT;000000070738;70;     ;09-222.14.52;;werner.claeys@sintpietersgent.be;http://www.sintpietersgent.be;Claeys;Werner;werner.claeys@sintpietersgent.be;http://www.sintpietersgent.be;103856;192240
126649;1;1;Vrij gesubsidieerd onderwijs;Sint-Barbaracollege I;J;Savaanstraat;33   ;9000;GENT;000000071506;33;     ;09-235.72.50;09-235.72.51;info@sint-barbara.be;http://sint-barbara.be;Costeur;Diederik;info@sint-barbara.be;http://sint-barbara.be;104836;193402
37069;5;4;Vrij gesubsidieerd onderwijs;Instituut voor Verpleegkunde  Sint-Vincentius;N;Jozef Guislainstraat;43   ;9000;GENT;000000070551;43;     ;09-216.35.50;09-216.35.51;;;Martens;Frances;ivv@ivv-gent.be;http://www.ivv-gent.be;103348;195326
116749;2;1;Officieel gesubsidieerd onderwijs;Het Spectrum Gent;J;Martelaarslaan;13   ;9000;GENT;000000071009;13;     ;09-269.23.00;09-223.82.86;spectrum@stad.gent;http://www.vipschool.be;DeBlock;Daniël;spectrum@stad.gent;http://www.vipschool.be;103947;193088
36913;4;2;Vrij gesubsidieerd onderwijs;Vrije Handelsschool Sint-Joris;N;Gildestraat;17   ;9000;GENT;000000070188;17;     ;09/225.77.50;09/225.91.96;;;Van Damme;Filip;info@slcb.be;http://www.slcb.be;105254;194068
37069;1;1;Vrij gesubsidieerd onderwijs;Instituut voor Verpleegkunde  Sint-Vincentius;J;Molenaarsstraat;30   ;9000;GENT;000000071079;30;     ;09-235.82.40;09-235.82.41;ivv@ivv-gent.be;http://www.ivv-gent.be;Martens;Frances;ivv@ivv-gent.be;http://www.ivv-gent.be;104394;194805
127696;1;1;Vrij gesubsidieerd onderwijs;Sint-Lievenscollege;J;Zilverenberg;1    ;9000;GENT;000000072083;1;     ;09-225.11.47;09-223.11.44;directie@sintlievenscollege.be;http://www.sintlievenscollege.be;Boussery;Hans;directie@sintlievenscollege.be;http://www.sintlievenscollege.be;105342;194079
50633;1;1;Officieel gesubsidieerd onderwijs;Secundair Kunstinstituut;J;Ottogracht;4    ;9000;GENT;000000071221;4;     ;09-269.43.51;09-269.43.59;ski.dir@stad.gent;http://www.kunstinstituut.be;Truwant;Sofie;ski.dir@stad.gent;http://www.kunstinstituut.be;105090;194374
44669;1;1;Gemeenschapsonderwijs;GO! middenschool Voskenslaan Gent;J;Voskenslaan;60   ;9000;GENT;000000071935;60;     ;09-240.00.57;09-240.00.55;info@msvoskenslaan.be;http://www.msvoskenslaan.be;Podevijn;Bob;info@msvoskenslaan.be;http://www.msvoskenslaan.be;103585;191655
47316;1;1;Vrij gesubsidieerd onderwijs;Middelbare Steinerschool      Vlaanderen;J;Kasteellaan;54   ;9000;GENT;000000070635;54;     ;09-235.78.10;;info@msv-vzw.be;http://www.msv-vzw.be;Buyck;Paul;info@msv-vzw.be;http://www.msv-vzw.be;105882;193428
127548;1;1;Vrij gesubsidieerd onderwijs;Sint-Paulusinstituut 2;J;Patijntjestraat;45   ;9000;GENT;000000071281;45;     ;09-222.38.22;09-222.41.78;info@sintpaulusgent.be;http://www.sintpaulusgent.be;Meganck;Rik;info@sintpaulusgent.be;http://www.sintpaulusgent.be;103657;192427
127548;3;3;Vrij gesubsidieerd onderwijs;Sint-Paulusinstituut 2;N;Ebergiste De Deynestraat;2    ;9000;GENT;000000069981;2;     ;09-222.11.66;09-243.47.69;;;Meganck;Rik;info@sintpaulusgent.be;http://www.sintpaulusgent.be;104068;189907
112169;1;1;Vrij gesubsidieerd onderwijs;Sint-Bavohumaniora Middenschool;J;Reep;4    ;9000;GENT;000000071410;4;     ;09-267.96.11;09-267.96.12;sint.bavohumaniora@sbhg.be;http://www.sbhg.be;Vangansbeke;Hugo;sint.bavohumaniora@sbhg.be;http://www.sbhg.be;105197;193792
50658;2;2;Vrij gesubsidieerd onderwijs;Kunsthumaniora Sint-Lucas;N;Ingelandgat;34   ;9000;GENT;000000070461;34;     ;09-224.08.76;09-225.17.80;;;Verhamme;Karen;secretariaat@lucasgent.be;http://www.lucasgent.be/;104354;193837
46862;1;1;Officieel gesubsidieerd onderwijs;Provinciale Middenschool;J;Abdisstraat;56   ;9000;GENT;000000069506;56;     ;09-267.12.40;09-267.12.41;info@pm-gent.be;http://www.pm-gent.be;Vlerick;Henk;info@pm-gent.be;http://www.pm-gent.be;104099;192691
37028;1;1;Vrij gesubsidieerd onderwijs;Humaniora Nieuwen Bosch;J;Lange Violettestraat;65   ;9000;GENT;000000070853;65;     ;09-223.96.08;09-224.28.47;ulrik.deroover@nieuwenbosch.be;http://www.nieuwenbosch.be;Danschutter;Wim;ulrik.deroover@nieuwenbosch.be;http://www.nieuwenbosch.be;105512;193200
42622;3;2;Gemeenschapsonderwijs;GO! technisch atheneum Vesaliusinstituut Oostende;N;Keramiekstraat;80   ;9000;GENT;000000070659;80;     ;09-243.23.81;;;;Ghysels;Guy;guy.ghysels@vesaliusinstituut.be;http://www.vesaliusinstituut.be;105009;190140
112102;1;1;Officieel gesubsidieerd onderwijs;Atheneum Wispelberg;J;Wispelbergstraat;2    ;9000;GENT;000000072031;2;     ;09-268.72.10;09-233.90.39;wispelberg@stad.gent;http://www.atheneumwispelberg.be;Suarez;Stephanie;wispelberg@stad.gent;http://www.atheneumwispelberg.be;103952;193783
43307;1;1;Gemeenschapsonderwijs;KTA MoBi;J;Coupure;312  ;9000;GENT;000000069878;312;     ;09-225.33.04;09-225.52.88;info@ktamobi.be;http://www.ktamobi.be;Becue;Wim;info@ktamobi.be;http://www.ktamobi.be;103860;193704
36764;2;1;Officieel gesubsidieerd onderwijs;Hotelschool Gent;J;Lange Violettestraat;12   ;9000;GENT;000000070853;12;     ;09-269.86.00;09-269.86.10;hotelschool.directeur@onderwijs.gent.be;http://www.hotelschoolgent.be;De Wispelaere;Luc;hotelschool.directeur@onderwijs.gent.be;http://www.hotelschoolgent.be;105482;193318
36939;3;3;Vrij gesubsidieerd onderwijs;Vrij Instituut voor Secundair Onderwijs - Gent;N;Kuiperskaai;55   ;9000;GENT;000000070824;55;     ;09-223.04.68;;;;Balduck;Anne-Line;info@viso.be;http://www.viso.be;105186;193359
43273;1;1;Gemeenschapsonderwijs;GO! atheneum Voskenslaan Gent;J;Voskenslaan;60   ;9000;GENT;000000071935;60;     ;09-240.00.60;09-240.00.56;kavoskenslaan@kavoskenslaan.be;http://www.kavoskenslaan.be;Coorevits;Lieven;kavoskenslaan@kavoskenslaan.be;http://www.kavoskenslaan.be;103585;191655
36699;1;1;Officieel gesubsidieerd onderwijs;Provinciaal Instituut voor    Haartooi en Schoonheidszorgen;J;Godshuizenlaan;65-75;9000;GENT;000000070195;0;65-75;09-267.12.60;09-267.12.61;pihs@telenet.be;http://www.pihs.be;Bockstaele;Jurgen;pihs@telenet.be;http://www.pihs.be;104272;192725
36764;1;2;Officieel gesubsidieerd onderwijs;Hotelschool Gent;N;Tweebruggenstraat;59   ;9000;GENT;000000071821;59;     ;09-235.24.40;09-233.47.62;hotelschool.algemeen@gent.be;http://www.scarlet.be/tweebruggen;De Wispelaere;Luc;hotelschool.directeur@onderwijs.gent.be;http://www.hotelschoolgent.be;105678;193358
36962;1;1;Vrij gesubsidieerd onderwijs;Sint-Barbaracollege;J;Savaanstraat;33   ;9000;GENT;000000071506;33;     ;09-235.72.50;09-235.72.51;info@sint-barbara.be;http://sint-barbara.be;Dalcq;Guy;info@sint-barbara.be;http://sint-barbara.be;104836;193402
36996;1;1;Vrij gesubsidieerd onderwijs;Sint-Bavohumaniora;J;Reep;4    ;9000;GENT;000000071410;4;     ;09-267.96.11;09-267.96.12;sint.bavohumaniora@sbhg.be;http://www.sbhg.be;Allaert;Hilde;sint.bavohumaniora@sbhg.be;http://www.sbhg.be;105197;193792
43299;3;2;Gemeenschapsonderwijs;GO! lyceum Gent;N;Barrestraat;6    ;9000;GENT;000000069654;6;     ;09-223.86.24;;;;Blomme;Ann;info@lyceumgent.be;http://www.lyceumgent.be;105176;193925
43299;1;1;Gemeenschapsonderwijs;GO! lyceum Gent;J;Kortrijksesteenweg;12   ;9000;GENT;000000070779;12;     ;09-220.10.70;;info@lyceumgent.be;http://www.lyceumgent.be;Blomme;Ann;info@lyceumgent.be;http://www.lyceumgent.be;104385;192583
36913;1;1;Vrij gesubsidieerd onderwijs;Vrije Handelsschool Sint-Joris;J;Steendam;27   ;9000;GENT;000000071719;27;     ;09-225.89.07;09-233.49.07;info@slcb.be;http://www.slcb.be;Van Damme;Filip;info@slcb.be;http://www.slcb.be;105205;194322
37085;1;1;Vrij gesubsidieerd onderwijs;IVG-School;J;Nederkouter;112  ;9000;GENT;000000071115;112;     ;09-265.70.60;09-233.31.95;info@ivgschool.be;http://www.ivgschool.be;SZAFIRO;Olivier;info@ivgschool.be;http://www.ivgschool.be;104627;193197
36954;1;1;Vrij gesubsidieerd onderwijs;Sint-Pietersinstituut         bovenbouw;J;Koning Albertlaan;70   ;9000;GENT;000000070738;70;     ;09-222.14.52;;renata.janssens@sintpietersgent.be;http://www.sintpietersgent.be;Janssens;Renata;renata.janssens@sintpietersgent.be;http://www.sintpietersgent.be;103856;192240
36715;1;1;Vrij gesubsidieerd onderwijs;Hoger Technisch Instituut     Sint-Antonius;J;Holstraat;66   ;9000;GENT;000000070404;66;     ;09-235.04.20;09-225.85.19;wouter.boute@htisa.be;http://www.htisa.be;Boute;Wouter;wouter.boute@htisa.be;http://www.htisa.be;104107;193811
37069;9;7;Vrij gesubsidieerd onderwijs;Instituut voor Verpleegkunde  Sint-Vincentius;N;Lange Violettestraat;29   ;9000;GENT;000000070853;29;     ;;;;;Martens;Frances;ivv@ivv-gent.be;http://www.ivv-gent.be;105507;193303
43356;2;2;Gemeenschapsonderwijs;GO! Middenschool Lyceum Gent;N;Barrestraat;6    ;9000;GENT;000000069654;6;     ;09-223.86.24;;;;Van Moortel;Marino;info@lyceumgent.be;www.lyceumgent.be;105176;193924
43356;1;1;Gemeenschapsonderwijs;GO! Middenschool Lyceum Gent;J;Kortrijksesteenweg;32   ;9000;GENT;000000070779;32;     ;09-222.16.02;;info@lyceumgent.be;www.lyceumgent.be;Van Moortel;Marino;info@lyceumgent.be;www.lyceumgent.be;104360;192550
36624;1;1;Officieel gesubsidieerd onderwijs;Provinciaal Handels- en       Taalinstituut - Volledig      Leerplan;J;Henleykaai;83   ;9000;GENT;000000070346;83;     ;09-267.12.10;;info@phtigent.be;http://www.phtigent.be;De Vetter;Paulette;info@phtigent.be;http://www.phtigent.be;104209;192656
37655;3;3;Gemeenschapsonderwijs;GO! atheneum Merelbeke;N;Kortrijksesteenweg;12   ;9000;GENT;000000070779;12;     ;09-220.10.70;;;;VANHOECKE;Pascal;info@atheneummerelbeke.be;http://www.atheneummerelbeke.be;104385;192583
37581;1;1;Vrij gesubsidieerd onderwijs;Visitatie;J;Zandloperstraat;8    ;9030;MARIAKERKE;000000072060;8;     ;09-226.76.83;;christine.desmaele@visitatie.be;http://www.visitatie.be;Desmaele;Christine;christine.desmaele@visitatie.be;http://www.visitatie.be;101588;195965
36939;1;1;Vrij gesubsidieerd onderwijs;Vrij Instituut voor Secundair Onderwijs - Gent;J;Industrieweg;230  ;9030;MARIAKERKE;000000070460;230;     ;09-216.36.36;09-216.36.37;info@viso.be;http://www.viso.be;Balduck;Anne-Line;info@viso.be;http://www.viso.be;101100;197722
43554;1;1;Gemeenschapsonderwijs;GO! atheneum Mariakerke;J;Amand Casier de ter Bekenlaan;26   ;9030;MARIAKERKE;000000069579;26;     ;09-216.84.44;09-216.84.30;info@atheneummariakerke.be;http://www.atheneummariakerke.be/;Van Den Bossche;Anja;info@atheneummariakerke.be;http://www.atheneummariakerke.be/;101144;196250
105494;3;3;Vrij gesubsidieerd onderwijs;Technisch Instituut           Sint-Laurens;N;Zandloperstraat;8    ;9030;MARIAKERKE;000000072060;8;     ;09-226.76.83;;;;Naessens;Gert;info@sint-laurens.be;http://www.sint-laurens.be;101588;195965
127548;5;5;Vrij gesubsidieerd onderwijs;Sint-Paulusinstituut 2;N; Zandloperstraat;8    ;9030;MARIAKERKE;000000000000;8;     ;09 226 76 83;;;;Meganck;Rik;info@sintpaulusgent.be;http://www.sintpaulusgent.be;101587;195965
43307;5;2;Gemeenschapsonderwijs;KTA MoBi;N;Industriepark-Drongen;14   ;9031;DRONGEN;000000070458;14;     ;09-282.09.06;;;;Becue;Wim;info@ktamobi.be;http://www.ktamobi.be;95776;192896
127894;1;1;Gemeenschapsonderwijs;GO! technisch atheneum - GITO Groenkouter Sint-Amandsberg;J;Sint-Baafskouterstraat;129  ;9040;SINT-AMANDSBERG;000000071588;129;     ;09-228.42.22;09-229.30.49;inlichtingen@atheneum-groenkouter.be;http://atheneum-groenkouter.be/GO/;Vandevoorde;Benny;inlichtingen@atheneum-groenkouter.be;http://atheneum-groenkouter.be/GO/;107054;194066
127894;3;2;Gemeenschapsonderwijs;GO! technisch atheneum - GITO Groenkouter Sint-Amandsberg;N;Jef Crickstraat;61   ;9040;SINT-AMANDSBERG;000000070523;61;     ;09-218.76.21;09-228.56.77;inlichtingen@atheneum-groenkouter.be;;Vandevoorde;Benny;inlichtingen@atheneum-groenkouter.be;http://atheneum-groenkouter.be/GO/;107528;194967
115361;2;2;Vrij gesubsidieerd onderwijs;Sint-Janscollege eerste graad;N;Heiveldstraat;117  ;9040;SINT-AMANDSBERG;000000070331;117;     ;09-228.32.40;;heiveld@sjc-gent.be;;Joos;Sabine;heiveld@sjc-gent.be;http://sjc-gent.be;107065;194966
115352;1;1;Vrij gesubsidieerd onderwijs;Sint-Janscollege;J;Visitatiestraat;5    ;9040;SINT-AMANDSBERG;000000071898;5;     ;09-228.34.62;09-229.21.10;visitatie@sjc-gent.be;http://sjc-gent.be;Ackerman;Johan;visitatie@sjc-gent.be;http://sjc-gent.be;106512;194890
115352;2;2;Vrij gesubsidieerd onderwijs;Sint-Janscollege;N;Heiveldstraat;117  ;9040;SINT-AMANDSBERG;000000070331;117;     ;09-228.32.40;09-238.29.12;sjb.snb@scarlet.be;;Ackerman;Johan;visitatie@sjc-gent.be;http://sjc-gent.be;107065;194966
127704;1;1;Vrij gesubsidieerd onderwijs;EDUGO campus De Toren;J;Sint-Jozefstraat;10   ;9041;OOSTAKKER;000000071610;10;     ;09-255.91.14;09-255.91.24;info.toren@edugo.be;http://www.edugo.be;Verreyt;Luc;info.toren@edugo.be;http://www.edugo.be;107821;197254
127712;1;1;Vrij gesubsidieerd onderwijs;EDUGO campus De Brug 1;J;Eksaardserijweg;24   ;9041;OOSTAKKER;000000070014;24;     ;09-255.91.13;09-255.91.23;info.brug@edugo.be;http://www.edugo.be;Dirick;Linda;info.brug@edugo.be;http://www.edugo.be;108011;197334
127721;1;1;Vrij gesubsidieerd onderwijs;EDUGO campus De Brug 2;J;Eksaardserijweg;24   ;9041;OOSTAKKER;000000070014;24;     ;09-255.91.13;09-255.91.23;info.brug@edugo.be;http://www.edugo.be;Vandemoortele;Patrick;info.brug@edugo.be;http://www.edugo.be;108011;197334
43216;2;2;Gemeenschapsonderwijs;Einstein Atheneum, ASO Talen, Wetenschappen & Kunst;N;Gentstraat;194  ;9041;OOSTAKKER;000000070166;194;     ;09-225.74.45;;;;Terryn;Albrecht;info@einsteinatheneum.be;http://www.einsteinatheneum.be;107416;198570
110346;1;1;Vrij gesubsidieerd onderwijs;EDUGO campus Glorieux         Technisch Instituut;J;Sint-Jozefstraat;7    ;9041;OOSTAKKER;000000071610;7;     ;09-255.91.15;09-255.91.25;info.glorieux@edugo.be;http://www.edugo.be;Ysebaert;Hans;info.glorieux@edugo.be;http://www.edugo.be;107822;197311
126433;2;2;Vrij gesubsidieerd onderwijs;BenedictusPoort campus Maria  Middelares;N;Hundelgemsesteenweg;93   ;9050;LEDEBERG;000000070442;93;     ;09-231.23.48;09-239.93.39;;;Flamant;Dirk;dirk.flamant@benedictuspoort.be;http://www.benedictuspoort.be;105848;191880
126441;1;1;Vrij gesubsidieerd onderwijs;BenedictusPoort campus        Ledeberg;J;Hundelgemsesteenweg;93   ;9050;LEDEBERG;000000070442;93;     ;09-231.23.48;09-239.93.39;campus.ledeberg@benedictuspoort.be;http://www.benedictuspoort.be;De Bruycker;Philippe;campus.ledeberg@benedictuspoort.be;http://www.benedictuspoort.be;105848;191880
115394;1;1;Gemeenschapsonderwijs;GO! atheneum Gentbrugge;J;Ooievaarsnest;3    ;9050;GENTBRUGGE;000000071197;3;     ;09-210.51.51;;dir.atheneumgentbrugge@scholengroep.net;http://www.atheneumgentbrugge.be;Vercoutere;Sofie;dir.atheneumgentbrugge@scholengroep.net;http://www.atheneumgentbrugge.be;107989;191912
126177;1;1;Vrij gesubsidieerd onderwijs;Don Bosco Technisch Instituut E.G.;J;Kortrijksesteenweg;1025 ;9051;SINT-DENIJS-WESTREM;000000070779;1025;     ;09-221.31.11;09-220.61.28;demuynckpeter@donboscosdw.be;http://www.donboscosdw.be;De Muynck;Peter;demuynckpeter@donboscosdw.be;http://www.donboscosdw.be;103058;190479
38083;1;1;Vrij gesubsidieerd onderwijs;Don Bosco Technisch Instituut;J;Kortrijksesteenweg;1025 ;9051;SINT-DENIJS-WESTREM;000000070779;1025;     ;09-221.31.11;09-220.61.28;desseinhannelore@donboscosdw.be;http://www.donboscosdw.be;Dessein;Hannelore;desseinhannelore@donboscosdw.be;http://www.donboscosdw.be;103058;190479
112144;1;1;Vrij gesubsidieerd onderwijs;Don Boscocollege Eerste graad;J;Grotesteenweg-Noord;113  ;9052;ZWIJNAARDE;000000070253;113;     ;09-221.46.48;09-220.68.91;info@dbz.be;http://www.dbz.be;De Waele;Danny;info@dbz.be;http://www.dbz.be;103316;189489
38604;1;1;Vrij gesubsidieerd onderwijs;Don Boscocollege;J;Grotesteenweg-Noord;113  ;9052;ZWIJNAARDE;000000070253;113;     ;09-221.46.48;09-220.68.91;info@dbz.be;http://www.dbz.be;De Schryver;Eddy;info@dbz.be;http://www.dbz.be;103316;189489
43539;3;3;Gemeenschapsonderwijs;GO! atheneum Courtmanslaan    Maldegem;N;Onteigeningsstraat;41   ;9060;ZELZATE;000000067787;41;     ;09-345.59.10;;;;Fransoo;Paul;info@couma.be;http://www.couma.be;111362;209933
43885;1;1;Gemeenschapsonderwijs;GO! middenschool Zelzate;J;Onteigeningsstraat;41_D ;9060;ZELZATE;000000067787;41;D    ;09-345.70.24;09-342.93.32;ms.zelzate@g-o.be;http://www.go-zelzate.be;Standaert;Koen;ms.zelzate@g-o.be;http://www.go-zelzate.be;111362;209933
43869;1;1;Gemeenschapsonderwijs;GO! atheneum Zelzate;J;Onteigeningsstraat;41_B ;9060;ZELZATE;000000067787;41;B    ;09-345.59.10;;ka@go-zelzate.be;http://www.go-zelzate.be;Van Parys;Anja;ka@go-zelzate.be;http://www.go-zelzate.be;111362;209933
105486;2;2;Vrij gesubsidieerd onderwijs;Sint-Laurensinstituut - ASO;N;Kerkstraat;64   ;9060;ZELZATE;000000067756;64;     ;09-345.53.19;09-342.84.05;;;Naessens;Gert;info@sint-laurens.be;http://www.sint-laurens.be;111073;210428
